pokemon_number,pokemon_name_ch,pokemon_name_jp,pokemon_name_en,pokemon_types,pokemon_abilitys,pokemon_status
570,索羅亞,ゾロア,Zorua,['惡'],{'普特': '幻覺'},"{'HP': 40, '攻擊': 65, '防禦': 40, '特攻': 80, '特防': 40, '速度': 65, '總和': 330}"
571,索羅亞克,ゾロアーク,Zoroark,['惡'],{'普特': '幻覺'},"{'HP': 60, '攻擊': 105, '防禦': 60, '特攻': 120, '特防': 60, '速度': 105, '總和': 510}"
572,泡沫栗鼠,チラーミィ,Minccino,['一般'],"{'普特': ['迷人之軀', '技術高手'], '夢特': '連續攻擊'}","{'HP': 55, '攻擊': 50, '防禦': 40, '特攻': 40, '特防': 40, '速度': 75, '總和': 300}"
573,奇諾栗鼠,チラチーノ,Cinccino,['一般'],"{'普特': ['迷人之軀', '技術高手'], '夢特': '連續攻擊'}","{'HP': 75, '攻擊': 95, '防禦': 60, '特攻': 65, '特防': 60, '速度': 115, '總和': 470}"
574,哥德寶寶,ゴチム,Gothita,['超能力'],"{'普特': ['察覺', '好勝'], '夢特': '踩影'}","{'HP': 45, '攻擊': 30, '防禦': 50, '特攻': 55, '特防': 65, '速度': 45, '總和': 290}"
575,哥德小童,ゴチミル,Gothorita,['超能力'],"{'普特': ['察覺', '好勝'], '夢特': '踩影'}","{'HP': 60, '攻擊': 45, '防禦': 70, '特攻': 75, '特防': 85, '速度': 55, '總和': 390}"
576,哥德小姐,ゴチルゼル,Gothitelle,['超能力'],"{'普特': ['察覺', '好勝'], '夢特': '踩影'}","{'HP': 70, '攻擊': 55, '防禦': 95, '特攻': 95, '特防': 110, '速度': 65, '總和': 490}"
577,單卵細胞球,ユニラン,Solosis,['超能力'],"{'普特': ['防塵', '魔法防守'], '夢特': '再生力'}","{'HP': 45, '攻擊': 30, '防禦': 40, '特攻': 105, '特防': 50, '速度': 20, '總和': 290}"
578,雙卵細胞球,ダブラン,Duosion,['超能力'],"{'普特': ['防塵', '魔法防守'], '夢特': '再生力'}","{'HP': 65, '攻擊': 40, '防禦': 50, '特攻': 125, '特防': 60, '速度': 30, '總和': 370}"
579,人造細胞卵,ランクルス,Reuniclus,['超能力'],"{'普特': ['防塵', '魔法防守'], '夢特': '再生力'}","{'HP': 110, '攻擊': 65, '防禦': 75, '特攻': 125, '特防': 85, '速度': 30, '總和': 490}"
580,鴨寶寶,コアルヒー,Ducklett,"['水', '飛行']","{'普特': ['銳利目光', '健壯胸肌'], '夢特': '溼潤之軀'}","{'HP': 62, '攻擊': 44, '防禦': 50, '特攻': 44, '特防': 50, '速度': 55, '總和': 305}"
581,舞天鵝,スワンナ,Swanna,"['水', '飛行']","{'普特': ['銳利目光', '健壯胸肌'], '夢特': '溼潤之軀'}","{'HP': 75, '攻擊': 87, '防禦': 63, '特攻': 87, '特防': 63, '速度': 98, '總和': 473}"
582,迷你冰,バニプッチ,Vanillite,['冰'],"{'普特': ['冰凍之軀', '雪隱'], '夢特': '碎裂鎧甲'}","{'HP': 36, '攻擊': 50, '防禦': 50, '特攻': 65, '特防': 60, '速度': 44, '總和': 305}"
583,多多冰,バニリッチ,Vanillish,['冰'],"{'普特': ['冰凍之軀', '雪隱'], '夢特': '碎裂鎧甲'}","{'HP': 51, '攻擊': 65, '防禦': 65, '特攻': 80, '特防': 75, '速度': 59, '總和': 395}"
584,雙倍多多冰,バイバニラ,Vanilluxe,['冰'],"{'普特': ['冰凍之軀', '降雪'], '夢特': '碎裂鎧甲'}","{'HP': 71, '攻擊': 95, '防禦': 85, '特攻': 110, '特防': 95, '速度': 79, '總和': 535}"
585,四季鹿,シキジカ,Deerling,"['一般', '草']","{'普特': ['葉綠素', '食草'], '夢特': '天恩'}","{'HP': 60, '攻擊': 60, '防禦': 50, '特攻': 40, '特防': 50, '速度': 75, '總和': 335}"
586,萌芽鹿,メブキジカ,Sawsbuck,"['一般', '草']","{'普特': ['葉綠素', '食草'], '夢特': '天恩'}","{'HP': 80, '攻擊': 100, '防禦': 70, '特攻': 60, '特防': 70, '速度': 95, '總和': 475}"
587,電飛鼠,エモンガ,Emolga,"['電', '飛行']","{'普特': '靜電', '夢特': '電氣引擎'}","{'HP': 55, '攻擊': 75, '防禦': 60, '特攻': 75, '特防': 60, '速度': 103, '總和': 428}"
588,蓋蓋蟲,カブルモ,Karrablast,['蟲'],"{'普特': ['蟲之預感', '蛻皮'], '夢特': '無防守'}","{'HP': 50, '攻擊': 75, '防禦': 45, '特攻': 40, '特防': 45, '速度': 60, '總和': 315}"
589,騎士蝸牛,シュバルゴ,Escavalier,"['蟲', '鋼']","{'普特': ['蟲之預感', '硬殼盔甲'], '夢特': '防塵'}","{'HP': 70, '攻擊': 135, '防禦': 105, '特攻': 60, '特防': 105, '速度': 20, '總和': 495}"
590,哎呀球菇,タマゲタケ,Foongus,"['草', '毒']","{'普特': '孢子', '夢特': '再生力'}","{'HP': 69, '攻擊': 55, '防禦': 45, '特攻': 55, '特防': 55, '速度': 15, '總和': 294}"
591,敗露球菇,モロバレル,Amoonguss,"['草', '毒']","{'普特': '孢子', '夢特': '再生力'}","{'HP': 114, '攻擊': 85, '防禦': 70, '特攻': 85, '特防': 80, '速度': 30, '總和': 464}"
592,輕飄飄,プルリル,Frillish,"['水', '幽靈']","{'普特': ['儲水', '詛咒之軀'], '夢特': '溼氣'}","{'HP': 55, '攻擊': 40, '防禦': 50, '特攻': 65, '特防': 85, '速度': 40, '總和': 335}"
593,胖嘟嘟,ブルンゲル,Jellicent,"['水', '幽靈']","{'普特': ['儲水', '詛咒之軀'], '夢特': '溼氣'}","{'HP': 100, '攻擊': 60, '防禦': 70, '特攻': 85, '特防': 105, '速度': 60, '總和': 480}"
594,保姆曼波,ママンボウ,Alomomola,['水'],"{'普特': ['治癒之心', '溼潤之軀'], '夢特': '再生力'}","{'HP': 165, '攻擊': 75, '防禦': 80, '特攻': 40, '特防': 45, '速度': 65, '總和': 470}"
595,電電蟲,バチュル,Joltik,"['蟲', '電']","{'普特': ['複眼', '緊張感'], '夢特': '蟲之預感'}","{'HP': 50, '攻擊': 47, '防禦': 50, '特攻': 57, '特防': 50, '速度': 65, '總和': 319}"
596,電蜘蛛,デンチュラ,Galvantula,"['蟲', '電']","{'普特': ['複眼', '緊張感'], '夢特': '蟲之預感'}","{'HP': 70, '攻擊': 77, '防禦': 60, '特攻': 97, '特防': 60, '速度': 108, '總和': 472}"
597,種子鐵球,テッシード,Ferroseed,"['草', '鋼']","{'普特': '鐵刺', '夢特': '鐵刺'}","{'HP': 44, '攻擊': 50, '防禦': 91, '特攻': 24, '特防': 86, '速度': 10, '總和': 305}"
598,堅果啞鈴,ナットレイ,Ferrothorn,"['草', '鋼']","{'普特': '鐵刺', '夢特': '危險預知'}","{'HP': 74, '攻擊': 94, '防禦': 131, '特攻': 54, '特防': 116, '速度': 20, '總和': 489}"
599,齒輪兒,ギアル,Klink,['鋼'],"{'普特': ['正電', '負電'], '夢特': '恆淨之軀'}","{'HP': 40, '攻擊': 55, '防禦': 70, '特攻': 45, '特防': 60, '速度': 30, '總和': 300}"
600,齒輪組,ギギアル,Klang,['鋼'],"{'普特': ['正電', '負電'], '夢特': '恆淨之軀'}","{'HP': 60, '攻擊': 80, '防禦': 95, '特攻': 70, '特防': 85, '速度': 50, '總和': 440}"
601,齒輪怪,ギギギアル,Klinklang,['鋼'],"{'普特': ['正電', '負電'], '夢特': '恆淨之軀'}","{'HP': 60, '攻擊': 100, '防禦': 115, '特攻': 70, '特防': 85, '速度': 90, '總和': 520}"
602,麻麻小魚,シビシラス,Tynamo,['電'],{'普特': '飄浮'},"{'HP': 35, '攻擊': 55, '防禦': 40, '特攻': 45, '特防': 40, '速度': 60, '總和': 275}"
603,麻麻鰻,シビビール,Eelektrik,['電'],{'普特': '飄浮'},"{'HP': 65, '攻擊': 85, '防禦': 70, '特攻': 75, '特防': 70, '速度': 40, '總和': 405}"
604,麻麻鰻魚王,シビルドン,Eelektross,['電'],{'普特': '飄浮'},"{'HP': 85, '攻擊': 115, '防禦': 80, '特攻': 105, '特防': 80, '速度': 50, '總和': 515}"
605,小灰怪,リグレー,Elgyem,['超能力'],"{'普特': ['心靈感應', '同步'], '夢特': '分析'}","{'HP': 55, '攻擊': 55, '防禦': 55, '特攻': 85, '特防': 55, '速度': 30, '總和': 335}"
606,大宇怪,オーベム,Beheeyem,['超能力'],"{'普特': ['心靈感應', '同步'], '夢特': '分析'}","{'HP': 75, '攻擊': 75, '防禦': 75, '特攻': 125, '特防': 95, '速度': 40, '總和': 485}"
607,燭光靈,ヒトモシ,Litwick,"['幽靈', '火']","{'普特': ['引火', '火焰之軀'], '夢特': '穿透'}","{'HP': 50, '攻擊': 30, '防禦': 55, '特攻': 65, '特防': 55, '速度': 20, '總和': 275}"
608,燈火幽靈,ランプラー,Lampent,"['幽靈', '火']","{'普特': ['引火', '火焰之軀'], '夢特': '穿透'}","{'HP': 60, '攻擊': 40, '防禦': 60, '特攻': 95, '特防': 60, '速度': 55, '總和': 370}"
609,水晶燈火靈,シャンデラ,Chandelure,"['幽靈', '火']","{'普特': ['引火', '火焰之軀'], '夢特': '穿透'}","{'HP': 60, '攻擊': 55, '防禦': 90, '特攻': 145, '特防': 90, '速度': 80, '總和': 520}"
610,牙牙,キバゴ,Axew,['龍'],"{'普特': ['鬥爭心', '破格'], '夢特': '緊張感'}","{'HP': 46, '攻擊': 87, '防禦': 60, '特攻': 30, '特防': 40, '速度': 57, '總和': 320}"
611,斧牙龍,オノンド,Fraxure,['龍'],"{'普特': ['鬥爭心', '破格'], '夢特': '緊張感'}","{'HP': 66, '攻擊': 117, '防禦': 70, '特攻': 40, '特防': 50, '速度': 67, '總和': 410}"
612,雙斧戰龍,オノノクス,Haxorus,['龍'],"{'普特': ['鬥爭心', '破格'], '夢特': '緊張感'}","{'HP': 76, '攻擊': 147, '防禦': 90, '特攻': 60, '特防': 70, '速度': 97, '總和': 540}"
613,噴嚏熊,クマシュン,Cubchoo,['冰'],"{'普特': ['雪隱', '撥雪'], '夢特': '膽怯'}","{'HP': 55, '攻擊': 70, '防禦': 40, '特攻': 60, '特防': 40, '速度': 40, '總和': 305}"
614,凍原熊,ツンベアー,Beartic,['冰'],"{'普特': ['雪隱', '撥雪'], '夢特': '悠遊自如'}","{'HP': 95, '攻擊': 130, '防禦': 80, '特攻': 70, '特防': 80, '速度': 50, '總和': 505}"
615,幾何雪花,フリージオ,Cryogonal,['冰'],{'普特': '飄浮'},"{'HP': 80, '攻擊': 50, '防禦': 50, '特攻': 95, '特防': 135, '速度': 105, '總和': 515}"
616,小嘴蝸,チョボマキ,Shelmet,['蟲'],"{'普特': ['溼潤之軀', '硬殼盔甲'], '夢特': '防塵'}","{'HP': 50, '攻擊': 40, '防禦': 85, '特攻': 40, '特防': 65, '速度': 25, '總和': 305}"
617,敏捷蟲,アギルダー,Accelgor,['蟲'],"{'普特': ['溼潤之軀', '黏著'], '夢特': '輕裝'}","{'HP': 80, '攻擊': 70, '防禦': 40, '特攻': 100, '特防': 60, '速度': 145, '總和': 495}"
618,泥巴魚,マッギョ,Stunfisk,"['地面', '電']","{'普特': ['靜電', '柔軟'], '夢特': '沙隱'}","{'HP': 109, '攻擊': 66, '防禦': 84, '特攻': 81, '特防': 99, '速度': 32, '總和': 471}"
619,功夫鼬,コジョフー,Mienfoo,['格鬥'],"{'普特': ['精神力', '再生力'], '夢特': '捨身'}","{'HP': 45, '攻擊': 85, '防禦': 50, '特攻': 55, '特防': 50, '速度': 65, '總和': 350}"
620,師父鼬,コジョンド,Mienshao,['格鬥'],"{'普特': ['精神力', '再生力'], '夢特': '捨身'}","{'HP': 65, '攻擊': 125, '防禦': 60, '特攻': 95, '特防': 60, '速度': 105, '總和': 510}"
621,赤面龍,クリムガン,Druddigon,['龍'],"{'普特': ['粗糙皮膚', '強行'], '夢特': '破格'}","{'HP': 77, '攻擊': 120, '防禦': 90, '特攻': 60, '特防': 90, '速度': 48, '總和': 485}"
622,泥偶小人,ゴビット,Golett,"['地面', '幽靈']","{'普特': ['鐵拳', '笨拙'], '夢特': '無防守'}","{'HP': 59, '攻擊': 74, '防禦': 50, '特攻': 35, '特防': 50, '速度': 35, '總和': 303}"
623,泥偶巨人,ゴルーグ,Golurk,"['地面', '幽靈']","{'普特': ['鐵拳', '笨拙'], '夢特': '無防守'}","{'HP': 89, '攻擊': 124, '防禦': 80, '特攻': 55, '特防': 80, '速度': 55, '總和': 483}"
624,駒刀小兵,コマタナ,Pawniard,"['惡', '鋼']","{'普特': ['不服輸', '精神力'], '夢特': '壓迫感'}","{'HP': 45, '攻擊': 85, '防禦': 70, '特攻': 40, '特防': 40, '速度': 60, '總和': 340}"
625,劈斬司令,キリキザン,Bisharp,"['惡', '鋼']","{'普特': ['不服輸', '精神力'], '夢特': '壓迫感'}","{'HP': 65, '攻擊': 125, '防禦': 100, '特攻': 60, '特防': 70, '速度': 70, '總和': 490}"
626,爆炸頭水牛,バッフロン,Bouffalant,['一般'],"{'普特': ['捨身', '食草'], '夢特': '隔音'}","{'HP': 95, '攻擊': 110, '防禦': 95, '特攻': 40, '特防': 95, '速度': 55, '總和': 490}"
627,毛頭小鷹,ワシボン,Rufflet,"['一般', '飛行']","{'普特': ['銳利目光', '強行'], '夢特': '活力'}","{'HP': 70, '攻擊': 83, '防禦': 50, '特攻': 37, '特防': 50, '速度': 60, '總和': 350}"
628,勇士雄鷹,ウォーグル,Braviary,"['一般', '飛行']","{'普特': ['銳利目光', '強行'], '夢特': '不服輸'}","{'HP': 100, '攻擊': 123, '防禦': 75, '特攻': 57, '特防': 75, '速度': 80, '總和': 510}"
629,禿鷹丫頭,バルチャイ,Vullaby,"['惡', '飛行']","{'普特': ['健壯胸肌', '防塵'], '夢特': '碎裂鎧甲'}","{'HP': 70, '攻擊': 55, '防禦': 75, '特攻': 45, '特防': 65, '速度': 60, '總和': 370}"
630,禿鷹娜,バルジーナ,Mandibuzz,"['惡', '飛行']","{'普特': ['健壯胸肌', '防塵'], '夢特': '碎裂鎧甲'}","{'HP': 110, '攻擊': 65, '防禦': 105, '特攻': 55, '特防': 95, '速度': 80, '總和': 510}"
631,熔蟻獸,クイタラン,Heatmor,['火'],"{'普特': ['貪吃鬼', '引火'], '夢特': '白色煙霧'}","{'HP': 85, '攻擊': 97, '防禦': 66, '特攻': 105, '特防': 66, '速度': 65, '總和': 484}"
632,鐵蟻,アイアント,Durant,"['蟲', '鋼']","{'普特': ['蟲之預感', '活力'], '夢特': '懶惰'}","{'HP': 58, '攻擊': 109, '防禦': 112, '特攻': 48, '特防': 48, '速度': 109, '總和': 484}"
633,單首龍,モノズ,Deino,"['惡', '龍']",{'普特': '活力'},"{'HP': 52, '攻擊': 65, '防禦': 50, '特攻': 45, '特防': 50, '速度': 38, '總和': 300}"
634,雙首暴龍,ジヘッド,Zweilous,"['惡', '龍']",{'普特': '活力'},"{'HP': 72, '攻擊': 85, '防禦': 70, '特攻': 65, '特防': 70, '速度': 58, '總和': 420}"
635,三首惡龍,サザンドラ,Hydreigon,"['惡', '龍']",{'普特': '飄浮'},"{'HP': 92, '攻擊': 105, '防禦': 90, '特攻': 125, '特防': 90, '速度': 98, '總和': 600}"
636,燃燒蟲,メラルバ,Larvesta,"['蟲', '火']","{'普特': '火焰之軀', '夢特': '蟲之預感'}","{'HP': 55, '攻擊': 85, '防禦': 55, '特攻': 50, '特防': 55, '速度': 60, '總和': 360}"
637,火神蛾,ウルガモス,Volcarona,"['蟲', '火']","{'普特': '火焰之軀', '夢特': '蟲之預感'}","{'HP': 85, '攻擊': 60, '防禦': 65, '特攻': 135, '特防': 105, '速度': 100, '總和': 550}"
638,勾帕路翁,コバルオン,Cobalion,"['鋼', '格鬥']",{'普特': '正義之心'},"{'HP': 91, '攻擊': 90, '防禦': 129, '特攻': 90, '特防': 72, '速度': 108, '總和': 580}"
639,代拉基翁,テラキオン,Terrakion,"['岩石', '格鬥']",{'普特': '正義之心'},"{'HP': 91, '攻擊': 129, '防禦': 90, '特攻': 72, '特防': 90, '速度': 108, '總和': 580}"
640,畢力吉翁,ビリジオン,Virizion,"['草', '格鬥']",{'普特': '正義之心'},"{'HP': 91, '攻擊': 90, '防禦': 72, '特攻': 90, '特防': 129, '速度': 108, '總和': 580}"
641,龍捲雲,トルネロス,Tornadus,['飛行'],"{'普特': '惡作劇之心', '夢特': '不服輸'}","{'HP': 79, '攻擊': 115, '防禦': 70, '特攻': 125, '特防': 80, '速度': 111, '總和': 580}"
642,雷電雲,ボルトロス,Thundurus,"['電', '飛行']","{'普特': '惡作劇之心', '夢特': '不服輸'}","{'HP': 79, '攻擊': 115, '防禦': 70, '特攻': 125, '特防': 80, '速度': 111, '總和': 580}"
643,萊希拉姆,レシラム,Reshiram,"['龍', '火']",{'普特': '渦輪火焰'},"{'HP': 100, '攻擊': 120, '防禦': 100, '特攻': 150, '特防': 120, '速度': 90, '總和': 680}"
644,捷克羅姆,ゼクロム,Zekrom,"['龍', '電']",{'普特': '兆級電壓'},"{'HP': 100, '攻擊': 150, '防禦': 120, '特攻': 120, '特防': 100, '速度': 90, '總和': 680}"
645,土地雲,ランドロス,Landorus,"['地面', '飛行']","{'普特': '沙之力', '夢特': '強行'}","{'HP': 89, '攻擊': 125, '防禦': 90, '特攻': 115, '特防': 80, '速度': 101, '總和': 600}"
646,酋雷姆,キュレム,Kyurem,"['龍', '冰']",{'普特': '壓迫感'},"{'HP': 125, '攻擊': 130, '防禦': 90, '特攻': 130, '特防': 90, '速度': 95, '總和': 660}"
647,凱路迪歐,ケルディオ,Keldeo,"['水', '格鬥']",{'普特': '正義之心'},"{'HP': 91, '攻擊': 72, '防禦': 90, '特攻': 129, '特防': 90, '速度': 108, '總和': 580}"
648,美洛耶塔,メロエッタ,Meloetta,"['一般', '超能力']",{'普特': '天恩'},"{'HP': 100, '攻擊': 77, '防禦': 77, '特攻': 128, '特防': 128, '速度': 90, '總和': 600}"
649,蓋諾賽克特,ゲノセクト,Genesect,"['蟲', '鋼']",{'普特': '下載'},"{'HP': 71, '攻擊': 120, '防禦': 95, '特攻': 120, '特防': 95, '速度': 99, '總和': 600}"
650,哈力慄,ハリマロン,Chespin,['草'],"{'普特': '茂盛', '夢特': '防彈'}","{'HP': 56, '攻擊': 61, '防禦': 65, '特攻': 48, '特防': 45, '速度': 38, '總和': 313}"
651,胖胖哈力,ハリボーグ,Quilladin,['草'],"{'普特': '茂盛', '夢特': '防彈'}","{'HP': 61, '攻擊': 78, '防禦': 95, '特攻': 56, '特防': 58, '速度': 57, '總和': 405}"
652,布里卡隆,ブリガロン,Chesnaught,"['草', '格鬥']","{'普特': '茂盛', '夢特': '防彈'}","{'HP': 88, '攻擊': 107, '防禦': 122, '特攻': 74, '特防': 75, '速度': 64, '總和': 530}"
653,火狐狸,フォッコ,Fennekin,['火'],"{'普特': '猛火', '夢特': '魔術師'}","{'HP': 40, '攻擊': 45, '防禦': 40, '特攻': 62, '特防': 60, '速度': 60, '總和': 307}"
654,長尾火狐,テールナー,Braixen,['火'],"{'普特': '猛火', '夢特': '魔術師'}","{'HP': 59, '攻擊': 59, '防禦': 58, '特攻': 90, '特防': 70, '速度': 73, '總和': 409}"
655,妖火紅狐,マフォクシー,Delphox,"['火', '超能力']","{'普特': '猛火', '夢特': '魔術師'}","{'HP': 75, '攻擊': 69, '防禦': 72, '特攻': 114, '特防': 100, '速度': 104, '總和': 534}"
656,呱呱泡蛙,ケロマツ,Froakie,['水'],"{'普特': '激流', '夢特': '變幻自如'}","{'HP': 41, '攻擊': 56, '防禦': 40, '特攻': 62, '特防': 44, '速度': 71, '總和': 314}"
657,呱頭蛙,ゲコガシラ,Frogadier,['水'],"{'普特': '激流', '夢特': '變幻自如'}","{'HP': 54, '攻擊': 63, '防禦': 52, '特攻': 83, '特防': 56, '速度': 97, '總和': 405}"
658,甲賀忍蛙,ゲッコウガ,Greninja,"['水', '惡']","{'普特': '激流', '夢特': '變幻自如'}","{'HP': 72, '攻擊': 95, '防禦': 67, '特攻': 103, '特防': 71, '速度': 122, '總和': 530}"
659,掘掘兔,ホルビー,Bunnelby,['一般'],"{'普特': ['撿拾', '頰囊'], '夢特': '大力士'}","{'HP': 38, '攻擊': 36, '防禦': 38, '特攻': 32, '特防': 36, '速度': 57, '總和': 237}"
660,掘地兔,ホルード,Diggersby,"['一般', '地面']","{'普特': ['撿拾', '頰囊'], '夢特': '大力士'}","{'HP': 85, '攻擊': 56, '防禦': 77, '特攻': 50, '特防': 77, '速度': 78, '總和': 423}"
661,小箭雀,ヤヤコマ,Fletchling,"['一般', '飛行']","{'普特': '健壯胸肌', '夢特': '疾風之翼'}","{'HP': 45, '攻擊': 50, '防禦': 43, '特攻': 40, '特防': 38, '速度': 62, '總和': 278}"
662,火箭雀,ヒノヤコマ,Fletchinder,"['火', '飛行']","{'普特': '火焰之軀', '夢特': '疾風之翼'}","{'HP': 62, '攻擊': 73, '防禦': 55, '特攻': 56, '特防': 52, '速度': 84, '總和': 382}"
663,烈箭鷹,ファイアロー,Talonflame,"['火', '飛行']","{'普特': '火焰之軀', '夢特': '疾風之翼'}","{'HP': 78, '攻擊': 81, '防禦': 71, '特攻': 74, '特防': 69, '速度': 126, '總和': 499}"
664,粉蝶蟲,コフキムシ,Scatterbug,['蟲'],"{'普特': ['鱗粉', '複眼'], '夢特': '友情防守'}","{'HP': 38, '攻擊': 35, '防禦': 40, '特攻': 27, '特防': 25, '速度': 35, '總和': 200}"
665,粉蝶蛹,コフーライ,Spewpa,['蟲'],"{'普特': '蛻皮', '夢特': '友情防守'}","{'HP': 45, '攻擊': 22, '防禦': 60, '特攻': 27, '特防': 30, '速度': 29, '總和': 213}"
666,彩粉蝶,ビビヨン,Vivillon,"['蟲', '飛行']","{'普特': ['鱗粉', '複眼'], '夢特': '友情防守'}","{'HP': 80, '攻擊': 52, '防禦': 50, '特攻': 90, '特防': 50, '速度': 89, '總和': 411}"
